"April 15, 2018",8,An American Princess,Annejet van der Zijl,AmazonCrossing,Kevan Lyon
"April 15, 2018",9,The Plant Paradox Cookbook,Steven R. Gundry,Harper Wave,Jolijn Spooren
"April 15, 2018",10,The Confidence Code for Girls,"Claire Shipman, JillEllyn Riley & Katty Kay",HarperCollins,Jan Miller
"April 15, 2018",11,I'll Be Gone in the Dark,Michelle McNamara,Harper,Gail Ross
"April 15, 2018",12,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Kathy Robbins
"April 15, 2018",13,Russian Roulette,David Corn & Michael Isikoff,Twelve,Max Brockman
"April 15, 2018",14,Killers of the Flower Moon,David Grann,Vintage,Peter Steinberg
"April 15, 2018",15,The Complete Ketogenic Diet for Beginners,Amy Ramos,Rockridge Press,Matt Latimer & Keith Urbahn
"April 15, 2018",16,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Sally Harding
"April 15, 2018",17,Factfulness,Anna Rosling Rönnlund et al.,Flatiron Books,Kevan Lyon
"April 15, 2018",18,You Are a Badass,Jen Sincero,Running Press Adult,Mollie Glick
"April 15, 2018",19,Killing the Deep State,Jerome R. Corsi,Humanix Books,Jolijn Spooren
"April 15, 2018",20,"Everybody, Always",Bob Goff,Thomas Nelson,Jan Miller
"April 22, 2018",1,A Higher Loyalty,James Comey,Flatiron Books,Kathy Robbins
"April 22, 2018",2,12 Rules for Life,Jordan B. Peterson,Random House Canada,Peter Steinberg
"April 22, 2018",3,"Everybody, Always",Bob Goff,Thomas Nelson,David Patterson
"April 22, 2018",4,Fascism,Madeleine Albright,Harper,Matt Latimer & Keith Urbahn
"April 22, 2018",5,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Sally Harding
"April 22, 2018",6,"Own the Day, Own Your Life",Aubrey Marcus,Harper Wave,Kevan Lyon
"April 22, 2018",7,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Mollie Glick
"April 22, 2018",8,An American Princess,Annejet van der Zijl,AmazonCrossing,Jolijn Spooren
"April 22, 2018",9,The Complete Ketogenic Diet for Beginners,Amy Ramos,Rockridge Press,Jan Miller
"April 22, 2018",10,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Kathy Robbins
"April 22, 2018",11,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Peter Steinberg
"April 22, 2018",12,Killers of the Flower Moon,David Grann,Vintage,David Patterson
"April 22, 2018",13,You Are a Badass,Jen Sincero,Running Press Adult,Daniel Greenberg
"April 22, 2018",14,Educated,Tara Westover,Random House,Matt Latimer & Keith Urbahn
"April 22, 2018",15,Magnolia Table,Joanna Gaines & Marah Stets,William Morrow Cookbooks,Sally Harding
"April 22, 2018",16,Barbara Bush,Barbara Bush,Scribner,Mollie Glick
"April 22, 2018",17,Hell's Princess [Kindle in Motion],Harold Schechter,Little A,Eric Simonoff
"April 22, 2018",18,The Clean 20,"Ian K., M.D. Smith",St. Martin's Press,Kevan Lyon
"April 22, 2018",19,I'll Be Gone in the Dark,Michelle McNamara,Harper,Jolijn Spooren
"April 22, 2018",20,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Jay Mandel
"April 29, 2018",1,I'll Be Gone in the Dark,Michelle McNamara,Harper,Jan Miller
"April 29, 2018",2,Magnolia Table,Joanna Gaines & Marah Stets,William Morrow Cookbooks,Dorian Karchmar
"April 29, 2018",3,A Higher Loyalty,James Comey,Flatiron Books,Peter Steinberg
"April 29, 2018",4,12 Rules for Life,Jordan B. Peterson,Random House Canada,Danielle Chiotti
"April 29, 2018",5,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Daniel Greenberg
"April 29, 2018",6,EveryDayCook,Alton Brown,Ballantine Books,Matt Latimer & Keith Urbahn
"April 29, 2018",7,War on Peace,Ronan Farrow,W. W. Norton & Company,Sally Harding
"April 29, 2018",8,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Mollie Glick
"April 29, 2018",9,"Own the Day, Own Your Life",Aubrey Marcus,Harper Wave,Eric Simonoff
"April 29, 2018",10,An American Princess,Annejet van der Zijl,AmazonCrossing,Kevan Lyon
"April 29, 2018",11,The Complete Ketogenic Diet for Beginners,Amy Ramos,Rockridge Press,Jolijn Spooren
"April 29, 2018",12,The Clean 20,"Ian K., M.D. Smith",St. Martin's Press,Jay Mandel
"April 29, 2018",13,"Everybody, Always",Bob Goff,Thomas Nelson,Daniel Greenberg
"April 29, 2018",14,Suicide of the West,Jonah Goldberg,Crown Forum,Sally Harding
"April 29, 2018",15,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Matt Latimer & Keith Urbahn
"April 29, 2018",16,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Mollie Glick
"April 29, 2018",17,Call the Midwife,Jennifer Worth,Penguin Books,Kevan Lyon
"April 29, 2018",18,You Are a Badass,Jen Sincero,Running Press Adult,Peter McGuigan
"April 29, 2018",19,Instant Pot® Electric Pressure Cooker Cookbook,Laurel Randolph,Rockridge Press,Peter Steinberg
"April 29, 2018",20,Educated,Tara Westover,Random House,Jan Miller
"May 6, 2018",1,I'll Be Gone in the Dark,Michelle McNamara,Harper,Jolijn Spooren
"May 6, 2018",2,12 Rules for Life,Jordan B. Peterson,Random House Canada,Jenny Bent
"May 6, 2018",3,A Higher Loyalty,James Comey,Flatiron Books,Danielle Chiotti
"May 6, 2018",4,Magnolia Table,Joanna Gaines & Marah Stets,William Morrow Cookbooks,Daniel Greenberg
"May 6, 2018",5,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Sally Harding
"May 6, 2018",6,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Matt Latimer & Keith Urbahn
"May 6, 2018",7,The Soul of America,Jon Meacham,Random House,Mollie Glick
"May 6, 2018",8,Born a Crime,Trevor Noah,Spiegel & Grau,Kevan Lyon
"May 6, 2018",9,Educated,Tara Westover,Random House,Peter McGuigan
"May 6, 2018",10,The Complete Ketogenic Diet for Beginners,Amy Ramos,Rockridge Press,Peter Steinberg
"May 6, 2018",11,"Own the Day, Own Your Life",Aubrey Marcus,Harper Wave,Jan Miller
"May 6, 2018",12,Barracoon,Zora Neale Hurston,Amistad,Jolijn Spooren
"May 6, 2018",13,You Are a Badass,Jen Sincero,Running Press Adult,Sally Harding
"May 6, 2018",14,The Restless Wave,John McCain & Mark Salter,Simon & Schuster,Joy Harris
"May 6, 2018",15,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Mollie Glick
"May 6, 2018",16,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Daniel Greenberg
"May 6, 2018",17,An American Princess,Annejet van der Zijl,AmazonCrossing,Matt Latimer & Keith Urbahn
"May 6, 2018",18,Unfu*k Yourself,Gary John Bishop,HarperOne,Peter McGuigan
"May 6, 2018",19,"Everybody, Always",Bob Goff,Thomas Nelson,Kevan Lyon
"May 6, 2018",20,Instant Pot® Electric Pressure Cooker Cookbook,Laurel Randolph,Rockridge Press,Marc Gerald
"May 13, 2018",1,Magnolia Table,Joanna Gaines & Marah Stets,William Morrow Cookbooks,Peter Steinberg
"May 13, 2018",2,12 Rules for Life,Jordan B. Peterson,Random House Canada,Jan Miller
"May 13, 2018",3,The Soul of America,Jon Meacham,Random House,Marc Gerald
"May 13, 2018",4,Barracoon,Zora Neale Hurston,Amistad,Jenny Bent
"May 13, 2018",5,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Sally Harding
"May 13, 2018",6,I'll Be Gone in the Dark,Michelle McNamara,Harper,Joy Harris
"May 13, 2018",7,A Higher Loyalty,James Comey,Flatiron Books,Mollie Glick
"May 13, 2018",8,Born a Crime,Trevor Noah,Spiegel & Grau,Daniel Greenberg
"May 13, 2018",9,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Matt Latimer & Keith Urbahn
"May 13, 2018",10,Kick Ass,Mel Robbins,Audible Studios,Peter McGuigan
"May 13, 2018",11,Barking Up the Wrong Tree,Eric Barker,HarperOne,Kevan Lyon
"May 13, 2018",12,Educated,Tara Westover,Random House,Marc Gerald
"May 13, 2018",13,The Complete Ketogenic Diet for Beginners,Amy Ramos,Rockridge Press,Sally Harding
"May 13, 2018",14,You Are a Badass,Jen Sincero,Running Press Adult,Amanda Urban
"May 13, 2018",15,The Restless Wave,John McCain & Mark Salter,Simon & Schuster,Mollie Glick
"May 13, 2018",16,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Howard Yoon
"May 13, 2018",17,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Kevan Lyon
"May 13, 2018",18,The 5 Second Rule,Mel Robbins,Savio Republic,Myrsini Stephanides
"May 13, 2018",19,Unfu*k Yourself,Gary John Bishop,HarperOne,Daniel Greenberg
"May 13, 2018",20,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Matt Latimer & Keith Urbahn
"May 20, 2018",1,12 Rules for Life,Jordan B. Peterson,Random House Canada,Claudia Cross
"May 20, 2018",2,How to Change Your Mind,Michael Pollan,Penguin Press,Joy Harris
"May 20, 2018",3,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Jan Miller
"May 20, 2018",4,"Wait, What?",James E. Ryan,HarperOne,Marc Gerald
"May 20, 2018",5,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Daniel Greenberg
"May 20, 2018",6,Measure What Matters,John Doerr,Portfolio,Jenny Bent
"May 20, 2018",7,The Soul of America,Jon Meacham,Random House,Sally Harding
"May 20, 2018",8,Magnolia Table,Joanna Gaines & Marah Stets,William Morrow Cookbooks,Amanda Urban
"May 20, 2018",9,I'll Be Gone in the Dark,Michelle McNamara,Harper,Mollie Glick
"May 20, 2018",10,The Complete Ketogenic Diet for Beginners,Amy Ramos,Rockridge Press,Howard Yoon
"May 20, 2018",11,A Higher Loyalty,James Comey,Flatiron Books,Kevan Lyon
"May 20, 2018",12,Educated,Tara Westover,Random House,Myrsini Stephanides
"May 20, 2018",13,Three Days in Moscow,Bret Baier & Catherine Whitney,William Morrow,Sally Harding
"May 20, 2018",14,Barracoon,Zora Neale Hurston,Amistad,Mollie Glick
"May 20, 2018",15,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Amanda Urban
"May 20, 2018",16,Lion,Saroo Brierley,Berkley,Kevan Lyon
"May 20, 2018",17,Kick Ass,Mel Robbins,Audible Studios,Eric Lupfer
"May 20, 2018",18,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Daniel Greenberg
"May 20, 2018",19,Robin,Dave Itzkoff,Henry Holt and Co.,Max Brockman
"May 20, 2018",20,Unfu*k Yourself,Gary John Bishop,HarperOne,Scott Hoffman & Frank Weimann
"May 27, 2018",1,Facts and Fears,James R. Clapper & Trey Brown,Viking,Jenny Bent
"May 27, 2018",2,12 Rules for Life,Jordan B. Peterson,Random House Canada,Peter McGuigan
"May 27, 2018",3,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Jan Miller
"May 27, 2018",4,How to Change Your Mind,Michael Pollan,Penguin Press,Matt Latimer & Keith Urbahn
"May 27, 2018",5,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Sally Harding
"May 27, 2018",6,The Restless Wave,John McCain & Mark Salter,Simon & Schuster,Mollie Glick
"May 27, 2018",7,The Soul of America,Jon Meacham,Random House,Amanda Urban
"May 27, 2018",8,Bad Blood,John Carreyrou,Knopf,Kevan Lyon
"May 27, 2018",9,I'll Be Gone in the Dark,Michelle McNamara,Harper,Eric Lupfer
"May 27, 2018",10,Factfulness,Anna Rosling Rönnlund et al.,Flatiron Books,Daniel Greenberg
"May 27, 2018",11,The Perfect Horse,Elizabeth Letts,Ballantine Books,Max Brockman
"May 27, 2018",12,Educated,Tara Westover,Random House,Scott Hoffman & Frank Weimann
"May 27, 2018",13,Bluefishing,Steve Sims,Gallery Books,Sally Harding
"May 27, 2018",14,The Complete Ketogenic Diet for Beginners,Amy Ramos,Rockridge Press,Mollie Glick
"May 27, 2018",15,Unfu*k Yourself,Gary John Bishop,HarperOne,Amanda Urban
"May 27, 2018",16,Born a Crime,Trevor Noah,Spiegel & Grau,Kevan Lyon
"May 27, 2018",17,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Eric Lupfer
"May 27, 2018",18,Coyote America,Dan Flores,Basic Books,Daniel Greenberg
"May 27, 2018",19,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Jenny Bent
"May 27, 2018",20,A Higher Loyalty,James Comey,Flatiron Books,Jan Miller
"June 3, 2018",1,Calypso,David Sedaris,"Little, Brown and Company",Peter McGuigan
"June 3, 2018",2,12 Rules for Life,Jordan B. Peterson,Random House Canada,Peter Steinberg
"June 3, 2018",3,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Marc Gerald
"June 3, 2018",4,How to Change Your Mind,Michael Pollan,Penguin Press,James Levine
"June 3, 2018",5,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Sally Harding
"June 3, 2018",6,Educated,Tara Westover,Random House,Mollie Glick
"June 3, 2018",7,Bad Blood,John Carreyrou,Knopf,Amanda Urban
"June 3, 2018",8,The Complete Ketogenic Diet for Beginners,Amy Ramos,Rockridge Press,Kevan Lyon
"June 3, 2018",9,I'll Be Gone in the Dark,Michelle McNamara,Harper,Eric Lupfer
"June 3, 2018",10,The Soul of America,Jon Meacham,Random House,Daniel Greenberg
"June 3, 2018",11,Unfu*k Yourself,Gary John Bishop,HarperOne,Jenny Bent
"June 3, 2018",12,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Jan Miller
"June 3, 2018",13,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Kim Witherspoon
"June 3, 2018",14,Born a Crime,Trevor Noah,Spiegel & Grau,Shannon Marven
"June 3, 2018",15,You Are a Badass,Jen Sincero,Running Press Adult,Sally Harding
"June 3, 2018",16,Sapiens,Yuval Noah Harari,Harper,Doug Abrams
"June 3, 2018",17,The Last Stand of the Tin Can Sailors,James D. Hornfischer,Bantam,Mollie Glick
"June 3, 2018",18,Kick Ass,Mel Robbins,Audible Studios,Kevan Lyon
"June 3, 2018",19,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Amanda Urban
"June 3, 2018",20,Principles,Ray Dalio,Simon & Schuster,Max Brockman
"June 10, 2018",1,Kitchen Confidential,Anthony Bourdain,Bloomsbury USA,Kim Witherspoon
"June 10, 2018",2,The Plant Paradox,Steven R. Gundry M.D.,Harper Wave,Elyse Cheney
"June 10, 2018",3,12 Rules for Life,Jordan B. Peterson,Random House Canada,Jenny Bent
"June 10, 2018",4,The Sun Does Shine,Anthony Ray Hinton & Lara Love Hardin,St. Martin's Press,Peter Steinberg
"June 10, 2018",5,Calypso,David Sedaris,"Little, Brown and Company",Eric Lupfer
"June 10, 2018",6,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Jan Miller
"June 10, 2018",7,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Daniel Greenberg
"June 10, 2018",8,How to Change Your Mind,Michael Pollan,Penguin Press,Kim Witherspoon
"June 10, 2018",9,Factfulness,Anna Rosling Rönnlund et al.,Flatiron Books,Shannon Marven
"June 10, 2018",10,Medium Raw,Anthony Bourdain,HarperCollins e-books,Sally Harding
"June 10, 2018",11,Educated,Tara Westover,Random House,Doug Abrams
"June 10, 2018",12,The World as It Is,Ben Rhodes,Random House,Mollie Glick
"June 10, 2018",13,The Plant Paradox Cookbook,Steven R. Gundry,Harper Wave,Kim Witherspoon
"June 10, 2018",14,The Complete Ketogenic Diet for Beginners,Amy Ramos,Rockridge Press,Sally Harding
"June 10, 2018",15,Unfu*k Yourself,Gary John Bishop,HarperOne,Kevan Lyon
"June 10, 2018",16,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Mollie Glick
"June 10, 2018",17,You Are a Badass,Jen Sincero,Running Press Adult,Shannon Marven
"June 10, 2018",18,Bad Blood,John Carreyrou,Knopf,Amanda Urban
"June 10, 2018",19,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Eric Lupfer
"June 10, 2018",20,I'll Be Gone in the Dark,Michelle McNamara,Harper,Peter McGuigan
"June 17, 2018",1,Kitchen Confidential,Anthony Bourdain,Bloomsbury USA,Peter Steinberg
"June 17, 2018",2,12 Rules for Life,Jordan B. Peterson,Random House Canada,Doug Abrams
"June 17, 2018",3,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Jan Miller
"June 17, 2018",4,Calypso,David Sedaris,"Little, Brown and Company",Jenny Bent
"June 17, 2018",5,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Elyse Cheney
"June 17, 2018",6,The Plant Paradox,Steven R. Gundry M.D.,Harper Wave,Max Brockman
"June 17, 2018",7,How to Change Your Mind,Michael Pollan,Penguin Press,Kim Witherspoon
"June 17, 2018",8,Bad Blood,John Carreyrou,Knopf,Sally Harding
"June 17, 2018",9,Born a Crime,Trevor Noah,Spiegel & Grau,Kevan Lyon
"June 17, 2018",10,Educated,Tara Westover,Random House,Mollie Glick
"June 17, 2018",11,Building a StoryBrand,Donald Miller,HarperCollins Leadership,Shannon Marven
"June 17, 2018",12,The Complete Ketogenic Diet for Beginners,Amy Ramos,Rockridge Press,Amanda Urban
"June 17, 2018",13,You Are a Badass,Jen Sincero,Running Press Adult,Kim Witherspoon
"June 17, 2018",14,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Sally Harding
"June 17, 2018",15,The Sun Does Shine,Anthony Ray Hinton & Lara Love Hardin,St. Martin's Press,Kevan Lyon
"June 17, 2018",16,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Mollie Glick
"June 17, 2018",17,Unfu*k Yourself,Gary John Bishop,HarperOne,Shannon Marven
"June 17, 2018",18,The World as It Is,Ben Rhodes,Random House,Amanda Urban
"June 17, 2018",19,Sapiens,Yuval Noah Harari,Harper,Eric Lupfer
"June 17, 2018",20,Factfulness,Anna Rosling Rönnlund et al.,Flatiron Books,Peter McGuigan
"June 24, 2018",1,Things That Matter,Charles Krauthammer,Crown Forum,Scott Moyers
"June 24, 2018",2,Kitchen Confidential,Anthony Bourdain,Bloomsbury USA,Jan Miller
"June 24, 2018",3,12 Rules for Life,Jordan B. Peterson,Random House Canada,Peter Steinberg
"June 24, 2018",4,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Jenny Bent
"June 24, 2018",5,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Kim Witherspoon
"June 24, 2018",6,The Plant Paradox,Steven R. Gundry M.D.,Harper Wave,Sally Harding
"June 24, 2018",7,Calypso,David Sedaris,"Little, Brown and Company",Kevan Lyon
"June 24, 2018",8,Educated,Tara Westover,Random House,Mollie Glick
"June 24, 2018",9,How to Change Your Mind,Michael Pollan,Penguin Press,Shannon Marven
"June 24, 2018",10,The Addictive Brain,"Thad A. Polk, The Great Courses",The Great Courses,Amanda Urban
"June 24, 2018",11,Bad Blood,John Carreyrou,Knopf,Eric Lupfer
"June 24, 2018",12,Born a Crime,Trevor Noah,Spiegel & Grau,Peter McGuigan
"June 24, 2018",13,Born Trump,Emily Jane Fox,Harper,Kevan Lyon
"June 24, 2018",14,The Power of Habit,Charles Duhigg,Random House,Kim Witherspoon
"June 24, 2018",15,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Sally Harding
"June 24, 2018",16,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Mollie Glick
"June 24, 2018",17,The Complete Ketogenic Diet for Beginners,Amy Ramos,Rockridge Press,Peter Steinberg
"June 24, 2018",18,You Are a Badass,Jen Sincero,Running Press Adult,Amanda Urban
"June 24, 2018",19,Sapiens,Yuval Noah Harari,Harper,Shannon Marven
"June 24, 2018",20,Unfu*k Yourself,Gary John Bishop,HarperOne,Kim Witherspoon
